"SpecCode","Genus","SpeciesRefNo","Author","FBname","PicPreferredName","PicPreferredNameM","PicPreferredNameF","PicPreferredNameJ","FamCode","Subfamily","GenCode","SubGenCode","BodyShapeI","Source","AuthorRef","Remark","TaxIssue","Fresh","Brack","Saltwater","DemersPelag","AirBreathing","AirBreathingRef","AnaCat","MigratRef","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","LongevityWild","LongevityWildRef","LongevityCaptive","LongevityCapRef","Vulnerability","VulnerabilityClimate","Length","LTypeMaxM","LengthFemale","LTypeMaxF","MaxLengthRef","CommonLength","LTypeComM","CommonLengthF","LTypeComF","CommonLengthRef","Weight","WeightFemale","MaxWeightRef","Pic","PictureFemale","LarvaPic","EggPic","ImportanceRef","Importance","PriceCateg","PriceReliability","Remarks7","LandingStatistics","Landings","MainCatchingMethod","II","MSeines","MGillnets","MCastnets","MTraps","MSpears","MTrawls","MDredges","MLiftnets","MHooksLines","MOther","UsedforAquaculture","LifeCycle","AquacultureRef","UsedasBait","BaitRef","Aquarium","AquariumFishII","AquariumRef","GameFish","GameRef","Dangerous","DangerousRef","Electrogenic","ElectroRef","Complete","GoogleImage","Comments","Profile","PD50","Emblematic","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
10159,"Gymnothorax",6934,"(Richardson, 1845)","Reeve's moray","Gyree_u3.jpg",NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","R",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,3,55,90102,NA,NA,NA,NA,NA,NA,NA,48,NA,70,"TL",NA,NA,90102,NA,NA,NA,NA,NA,NA,NA,NA,"GYREE_U0",NA,NA,NA,NA,"of potential interest",NA,NA,NA,NA,NA,"traps",NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found in coral and rocky reefs, sometimes in silty conditions, in 3-55 m (Ref 90102).  Feeds on fishes (Ref. 89972).  Nocturnal (Ref. 128523).",NA,0.5,0,1,1994-05-13,1730,2024-04-18,NA,NA,NA
10160,"Gymnothorax",6934,"Bloch, 1795",NA,"Gyret_u4.jpg",NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","R",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,NA,56,99978,NA,NA,NA,NA,NA,NA,NA,44,NA,60,"TL",NA,NA,559,NA,NA,NA,NA,NA,NA,NA,NA,"GYRET_U0",NA,NA,NA,637,"of potential interest",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"traumatogenic",637,"no special ability",NA,NA,1,"Caught at great depths; ca 100 m on sandy gravel bottom (Ref. 11230, 48635).  Often caught by trawls.  Used in Chinese medicine (Ref. 12166).",NA,0.5,0,1,1994-05-13,2291,2015-02-25,14,1994-08-17,NA
6579,"Gymnothorax",6934,"(Bleeker, 1852)","Richardson's moray","Gyric_u2.jpg",NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","R",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,0,15,86942,NA,NA,NA,NA,NA,NA,NA,24,NA,34,"TL",NA,NA,90102,NA,NA,NA,NA,NA,NA,NA,NA,"GYRIC_U0",NA,NA,NA,NA,"minor commercial","medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Inhabits shallow lagoons and seaward reefs.  Often under large, loose dead coral pieces (Ref. 30404). Feeds on small fishes and crustaceans (Ref. 89972). Solitary (Ref 90102).",NA,0.5,0,14,1992-11-19,2762,2024-05-28,1,1994-05-13,NA
5396,"Gymnothorax",6934,"(McClelland, 1844)","Banded moray","Gyrue_u2.jpg",NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","R",NA,NA,0,0,1,1,"reef-associated","WaterAssumed",NA,NA,NA,0,40,58302,NA,NA,NA,NA,NA,NA,NA,52,NA,80,"TL",NA,NA,1602,NA,NA,NA,NA,NA,NA,NA,NA,"GYRUE_U0",NA,NA,NA,130584,"commercial","medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",130584,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found in clear waters of lagoons and seaward reefs (Ref. 9710).  Benthic (Ref. 58302).  Adults feed on fishes and crustaceans, mainly at night.  Nervous and aggressive (Ref. 9710).  Minimum depth reported taken from Ref. 86942.",NA,0.5,0,14,1992-04-15,2762,2024-05-28,1,1994-05-13,NA
8252,"Gymnothorax",12904,"(Richardson, 1845)","Greyface moray","Sithy_u1.jpg",NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","o",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,0,30,86942,0,4,90102,NA,NA,NA,NA,49.28,NA,73.1999969482422,"TL",NA,NA,121652,40,"TL",NA,NA,2334,568.299987792969,NA,121652,"SITHY_U1",NA,NA,NA,NA,"minor commercial","medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Fairly common inhabitant of reef flats where it is usually encountered in shallow tidal pools. Feeds on crustaceans, small fishes and octopi (Ref. 89972). Often in shipwrecks; usually in pairs or small aggregations, and shares habitat with other morays (Ref. 48635). Also common in sheltered reefs (Ref 90102).",NA,0.5,0,34,1993-08-18,65,2020-08-26,1,1994-05-17,NA
4905,"Gymnothorax",6934,"(Lacepède, 1803)","Undulated moray","Gyund_u0.jpg",NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","R",NA,NA,0,0,1,1,"reef-associated","WaterAssumed",NA,NA,NA,0,110,58302,NA,NA,NA,NA,NA,NA,NA,90,NA,150,"TL",NA,NA,1602,NA,NA,NA,NA,NA,NA,NA,NA,"GYUND_U2",NA,NA,NA,NA,"minor commercial","medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",5358,0,NA,"reports of ciguatera poisoning",4690,"no special ability",NA,NA,1,"A common species on reef flats among rocks, rubble, or debris and also occurs in lagoons and seaward reefs to depths of 26 m or more.  Minimum depth reported taken from Ref. 86942. Cavernicolous (Ref. 8593, 58302).  Benthic (Ref. 58302).  Nocturnal species that feeds on fishes, octopi, and probably crustaceans.  Reported to be an aggressive species and prone to bite.  Used in Chinese medicine (Ref. 12166).",NA,0.5,0,2,1992-01-29,2762,2024-05-28,1,1994-05-13,NA
70643,"Gymnothorax",129614,"Smith, Hibino & Ho, 2018","Vietnamese brown moray",NA,NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","D",NA,NA,NA,0,0,1,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.22,NA,NA,NA,49.2200012207031,"TL",129614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of potential interest",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Collected by bottom trawl with shallow demersal fishes, suggesting that the species lives at less
than 100 meters (Ref. 129614).",NA,0.5,0,14,2024-06-26,NA,2024-06-26,NA,NA,NA
5397,"Gymnothorax",6934,"Seale, 1906","Barredfin moray","Gyzon_u3.jpg",NA,NA,NA,56,"Muraeninae",3758,NA,"eel-like","R",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,1,40,30874,20,40,9710,NA,NA,NA,NA,40,NA,50,"TL",NA,NA,48635,30,"TL",NA,NA,30404,NA,NA,NA,"GYZON_U0",NA,NA,NA,NA,"minor commercial","medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Occurs in ledges and rubble areas of outer reef slopes to depths of at least 40 m. Feeds on small fishes and crustaceans (Ref. 89972). Usually in caves below 20 m (Ref. 9710, 58302).  Secretive in reefs during the day, usually only seen at night (Ref. 48635).  Benthic (Ref. 58302).  Minimum depth reported taken from Ref. 86942.",NA,0.5,0,14,1992-04-15,2762,2024-05-28,1,1994-05-13,NA
54451,"Gymnura",35766,"(Norman, 1925)","Twin-spot butterfly ray","Gybim_u0.jpg",NA,NA,NA,501,NA,10237,NA,"other","o",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.16,NA,28,"SL",NA,NA,50166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium","Unreliable: based on ex-vessel price for species in this order",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Ovoviviparous (Ref. 50449).",NA,0.5,0,113,1999-11-16,65,2024-06-21,113,2000-10-19,NA
11948,"Gymnura",559,"(Temminck & Schlegel, 1850)","Japanese butterflyray","Gyjap_u1.jpg",NA,NA,NA,501,NA,10237,NA,"other","O",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,100,"TL",NA,NA,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bycatch","medium","Unreliable: based on ex-vessel price for species in this order",NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,1,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"venomous",637,"no special ability",NA,NA,1,"Inhabits sandy or muddy bottom in shallow waters (Ref. 11230).  Feeds on benthic animals.  Spines covered with skin with poisonous glands.  Ovoviviparous.  Used as 'kamaboko' material (Ref. 637). Caught often by demersal trawl, trammel and gillnet fisheries, and occasionally using tangle nets.Utilized for its meat, but of limited value due to its typically small size (Ref.58048).",NA,0.5,0,1,1994-08-04,2648,2024-08-16,134,1995-10-05,NA
8260,"Gymnura",30573,"(Shaw, 1804)","Long-tailed butterfly ray","Gypoe_u0.jpg",NA,NA,NA,501,NA,10237,NA,"other","O",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,NA,80,9773,NA,NA,NA,NA,NA,NA,NA,43.22,NA,250,"WD",NA,NA,30573,NA,NA,NA,NA,NA,NA,NA,NA,"GYPOE_U1",NA,NA,NA,NA,"commercial","medium","Unreliable: based on ex-vessel price for species in this order",NA,NA,NA,"trawls","unspecified bottom trawls (TB)",0,0,0,0,0,1,0,0,1,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Ovoviviparous (Ref. 50449).  Caught often in demersal trawls, and occasionally by trammel net. Utilized  for its meat, but of limited value due to its typically small size (Ref. 58048).",NA,0.5,0,34,1993-08-19,1730,2024-01-29,134,1995-10-05,NA
12593,"Gymnura",35766,"(Bleeker, 1852)","Zonetail butterfly ray","Aezon_u0.jpg",NA,NA,NA,501,NA,10237,NA,"other","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,28,37,9918,NA,NA,NA,NA,NA,NA,NA,43.22,NA,106,"WD",NA,NA,58048,20,"WD",NA,NA,27550,NA,NA,NA,NA,NA,NA,NA,9918,"commercial","medium","Unreliable: based on ex-vessel price for species in this order",NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"venomous",27550,"no special ability",NA,NA,1,"Demersal inshore, in shallow depths to at least 37 m (Ref.58048). Also found offshore (Ref. 9918).  Ovoviviparous (Ref. 50449). Smallest individual was 27 cm WD. Caught often by demersal trawl, trammel and gillnet fisheries, and occasionally using tangle nets. Utilized for its meat, but of limited value due to its typically small size (Ref.58048). ",NA,0.5,0,2,1994-12-21,2,2024-05-24,134,1995-10-05,NA
12298,"Gyrinocheilus",12693,"(Tirant, 1883)","Siamese algae-eater","Gyaym_u1.jpg",NA,NA,NA,123,NA,8314,NA,"elongated","O",NA,NA,0,1,0,0,"demersal","WaterAssumed",NA,"potamodromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.16,NA,28,"SL",NA,NA,27732,NA,NA,NA,NA,NA,NA,NA,NA,"GYAYM_U0",NA,NA,NA,12693,"commercial","unknown",NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,"highly commercial","based mainly on capture",4537,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Occur in medium to large-sized rivers and enters flooded fields (Ref. 12975).  Found on solid surfaces in flowing waters.  Mostly herbivorous, feed largely on algae, periphyton and phytoplankton, but also take insect larvae or zooplankton.  In current, they hold onto fixed objects with their sucker-like mouth.  For breathing, water is pumped into the gill cavity through a small spiracle and across the gills for gas exchange.  Large fish are sold in the markets, smaller ones are used to make prahoc (Ref. 12693).  Aquarium keeping:  needs plant feed; adults territorial; in groups of 5 or more individuals; minimum aquarium size 60 cm (Ref. 51539).",NA,0.75,0,2,1994-08-12,393,2010-04-05,10,1997-06-25,NA
54923,"Hainania",33303,"Koller, 1927",NA,NA,NA,NA,NA,751,NA,9901,NA,"elongated","O",NA,NA,0,1,1,0,"benthopelagic","WaterAssumed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,13,"TL",NA,NA,NA,11.3000001907349,"SL",NA,NA,35840,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,NA,NA,1,0,10,2000-01-28,NA,2000-10-23,NA,NA,NA
815,"Halaelurus",244,"Springer & D'Aubrey, 1972","Speckled catshark","Haboe_u0.jpg",NA,NA,NA,703,NA,10327,NA,"elongated","R",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,37,250,6871,NA,NA,NA,NA,NA,NA,NA,38,NA,48,"TL",47,"TL",244,NA,NA,NA,NA,NA,NA,NA,NA,"HABOE_U0",NA,NA,NA,11146,"minor commercial","low","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",6871,"Electrosensing only",10311,NA,1,"A little-known but wide-ranging bottom-dwelling shark found on continental and insular shelves (Ref. 11146).  Probably caught with bottom trawls (Ref. 30573).  Live-bearing (Ref. 50449).",NA,0.507799983024597,0,23,1992-06-15,2,2004-01-26,2,1994-03-22,NA
816,"Halaelurus",244,"(Müller & Henle, 1838)","Blackspotted catshark","Habue_u0.gif",NA,NA,NA,703,NA,10327,NA,"elongated","R",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,80,100,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,49,"TL",NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,"HABUE_U0",NA,NA,NA,171,"of no interest",NA,NA,NA,NA,NA,"trawls","unspecified bottom trawls (TB)",0,0,0,0,0,0,0,0,1,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"electrosensing only",10311,NA,1,"Found on the continental shelf; sublittoral zone above 100 m (Ref. 11230).  Oviparous, but with several egg-capsules retained in the oviduct until the embryos reach an advanced stage before they are laid which might be regarded as being intermediate between oviparity and ovoviviparity. Diet unknown, but presumably dominated by small invertebrates and fishes. Caught irregularly by demersal longline fisheries operating offshore. Utilized for its meat but of limited value due to its small size (Ref.58048).",NA,0.507799983024597,0,23,1992-06-15,1730,2024-01-22,2,1994-03-22,NA
7727,"Halicampus",5316,"Kaup, 1856","Gray's pipefish","Hagra_u1.jpg",NA,NA,NA,258,"Syngnathinae",6837,NA,"eel-like","R",NA,NA,0,0,1,1,"reef-associated","WaterAssumed",NA,NA,NA,NA,100,48635,NA,NA,NA,NA,NA,NA,NA,14.4,NA,20,"SL",NA,NA,5316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Adults live in muddy habitats, often covered with silt and extremely well-camouflaged (Ref. 48635).  Planktonic specimens taken in the upper 0 to 100 m over depths to at least 2980 m while the demersal fish have been taken in SCUBA and trawl collections from 9 to 91.4 m.  Ovoviviparous (Ref. 205).  Males exhibit parental care by incubating and guarding the eggs in their brood pouch (Ref. 43081).",NA,0.500199973583221,0,14,1993-03-26,2,2011-07-08,2,1994-09-12,NA
5976,"Halicampus",1602,"(Günther, 1873)","Glittering pipefish","Hanit_u3.jpg",NA,NA,NA,258,"Syngnathinae",6837,NA,"eel-like","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,1,20,90102,NA,NA,NA,NA,NA,NA,NA,10,NA,7.30000019073486,"SL",NA,NA,1602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Adults inhabit reef flats to a depth of over 17 m.  Easily recognized by color but secretive and not often seen (Ref. 48635).  Ovoviviparous (Ref. 205).  The male carries the eggs in a brood pouch which is found under the tail (Ref. 205). Also seen in coral reefs in 1-20 m (Ref 90102).",NA,0.500199973583221,0,14,1992-06-16,2291,2013-02-27,14,1994-08-25,NA
46136,"Halicampus",5316,"(Dawson & Allen, 1981)","Spinysnout pipefish","Haspi_u1.jpg",NA,NA,NA,258,"Syngnathinae",6837,NA,"eel-like","r",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,4,26,86942,NA,NA,NA,NA,NA,NA,NA,10,NA,12,"TL",NA,NA,48635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Adults inhabit rock or coral habitats.  Ovoviviparous (Ref. 205).  The male carries the eggs in a brood pouch which is found under the tail (Ref. 205).  Males may be brooding at about 10 cm SL. Also seen in sheltered water, often on rubble bottoms in 2-12 m (Ref 90102).",NA,0.500199973583221,0,113,1998-02-05,2291,2015-04-17,NA,NA,NA
4857,"Halichoeres",2136,"(Bloch & Schneider, 1801)","Argus wrasse","Haarg_m0.jpg","Haarg_m2.jpg","Haarg_f0.jpg","Haarg_u4.jpg",362,"Corinae",1901,NA,"fusiform / normal","R",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,1,15,86942,NA,NA,NA,NA,NA,NA,NA,10,NA,12,"TL",NA,NA,2272,NA,NA,NA,NA,NA,NA,NA,NA,"HAARG_U6","HAARG_F1",NA,NA,NA,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",9210,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found usually in groups (Ref. 90102) in shallow coastal reefs and seagrass flats (Ref. 9710), also in algae-rocky reef flats and lagoons (Ref. 48636).",NA,0.5,0,14,1991-12-20,97,2018-04-13,14,1995-05-09,NA
53816,"Halichoeres",26282,"(Bloch & Schneider, 1801)","Pearly-spotted wrasse","Habic_u4.jpg",NA,NA,NA,362,"Corinae",1901,NA,"fusiform / normal","o",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,3,20,90102,NA,NA,NA,NA,NA,NA,NA,10,NA,12,"TL",NA,NA,48636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found solitary or in small groups (Ref. 90102) in inshore, usually silty habitat on sand or mud near shallow reefs and seagrass beds (Ref. 48636).",NA,0.5,0,113,1999-08-24,97,2018-04-13,NA,NA,NA
5627,"Halichoeres",2334,"Schultz, 1960","Red-lined wrasse","Habio_u2.jpg",NA,NA,NA,362,"Corinae",1901,NA,"fusiform / normal","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,6,35,90102,7,35,27115,NA,NA,NA,NA,10,NA,12,"TL",NA,NA,9710,NA,NA,NA,NA,NA,NA,NA,NA,"HABIO_U1","HABIO_F1",NA,NA,9210,"commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",9210,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found in small groups (Ref. 90102) in seaward reefs to at least 35 m depth, usually in areas of mixed coral and reef rock with sand patches (Ref. 9710).  Also in reef crests and slopes on rocky or rubble-algae substrates (Ref. 48636).",NA,0.5,0,14,1992-06-10,2310,2013-05-17,14,1995-05-05,NA
4859,"Halichoeres",2334,"(Bloch, 1791)","Pastel-green wrasse","Hachl_u7.jpg",NA,NA,NA,362,"Corinae",1901,NA,"fusiform / normal","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,0,10,9710,NA,NA,NA,NA,NA,NA,NA,13.18,NA,19,"SL",NA,NA,9823,NA,NA,NA,NA,NA,NA,NA,NA,"HACHL_U7",NA,NA,NA,NA,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",9210,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Inhabits shallow protected coral reefs and nearby silty sand and rubble bottoms (Ref. 2334).  Feeds mainly on hard-shelled prey, including mollusks, crustaceans and sea urchins (Ref. 9823).",NA,0.5,0,14,1991-12-20,97,2005-06-24,14,1995-05-05,NA
12663,"Halichoeres",2334,"(Lacepède, 1801)","Checkerboard wrasse","Hahor_u0.jpg","Hahor_m0.jpg","Hahor_f1.jpg","Hahor_j0.jpg",362,"Corinae",1901,NA,"fusiform / normal","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,0,40,128797,1,30,27115,NA,NA,NA,NA,20.73,NA,27,"TL",NA,NA,2334,NA,NA,NA,NA,NA,NA,NA,NA,"HAHOR_U2","HAHOR_F0",NA,NA,5374,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,"various gears",NA,0,0,0,1,1,0,0,0,1,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",9210,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Inhabits sand patches of lagoon and seaward reefs to at least 30 m (Ref. 1602); also on slopes to moderate depths along drop-offs (Ref. 48636).  Juveniles common at the bottom of surge channels (Ref. 9710).  Feeds mainly on hard-shelled prey, including mollusks, crustaceans and sea urchins (9823).",NA,0.5,0,2,1995-01-20,2762,2023-06-15,14,1995-05-09,NA
56811,"Halichoeres",34765,"(Walbaum, 1792)","Greyhead wrasse","Haleu_f0.jpg","Hapur_m0.jpg","Hapur_f0.jpg",NA,362,"Corinae",1901,NA,"fusiform / normal","o",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,1,15,90102,NA,NA,NA,NA,NA,NA,NA,10,NA,13,"TL",NA,NA,34765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found in coral-rich lagoon and inner channel reefs to at least 15 m depth (Ref. 34765); in mixed coral and algae habitats (Ref. 48636).  May be found solitary or in pairs (Ref. 90102).  Feeds on small benthic invertebrates.",NA,0.5,0,113,2000-07-10,14,2014-01-17,NA,NA,NA
5630,"Halichoeres",2334,"(Valenciennes, 1839)","Pink-belly wrasse","Hamar_m1.jpg",NA,NA,NA,362,"Corinae",1901,NA,"fusiform / normal","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,0,5,30874,NA,NA,NA,NA,NA,NA,NA,10,NA,12.5,"SL",NA,NA,9823,NA,NA,NA,NA,NA,NA,NA,NA,"HAMAR_U0","HAMAR_F0",NA,NA,9210,"commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",9210,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Inhabits shallow reefs and rocky shores, usually in weedy areas exposed to surge (Ref. 9710, 48636).  Feeds on benthic crustaceans, mollusks, polychaetes, forams, fishes, and fish eggs (Ref. 1602).  One of several similar species that have near identical juvenile and female stages (Ref. 48636).",NA,0.5,0,14,1992-06-10,303,2009-04-29,14,1995-05-05,NA
5631,"Halichoeres",2334,"Rüppell, 1835","Dusky wrasse","Hamar_u2.jpg","Hamar_m3.jpg","Hamar_f4.jpg",NA,362,"Corinae",1901,NA,"fusiform / normal","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,0,30,1602,NA,NA,NA,NA,NA,NA,NA,19.61,NA,18,"TL",NA,NA,4392,NA,NA,NA,NA,NA,NA,NA,NA,"HAMAR_U6","HAMAR_F2",NA,NA,35545,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",9210,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Inhabit lagoon and seaward reefs, along the upper edges of coral-rich areas (Ref. 9710, 58534).  Benthopelagic (Ref. 58302).  May be solitary or found in small group (Ref. 90102). Juveniles are encountered in exposed outer reef flats (Ref. 1602).  Feed on a wide variety of small invertebrates as well as fish eggs.",NA,0.5,0,14,1992-06-10,2310,2013-05-17,14,2012-03-06,NA
