autoctr,SpecCode,StockCode,EcologyRefNo,HabitatsRef,Neritic,SupraLittoralZone,Saltmarshes,LittoralZone,TidePools,Intertidal,SubLittoral,Caves,Oceanic,Epipelagic,Mesopelagic,Bathypelagic,Abyssopelagic,Hadopelagic,Estuaries,Mangroves,MarshesSwamps,CaveAnchialine,Stream,Lakes,Cave,Cave2,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,DietTroph,DietSeTroph,DietTLu,DietseTLu,DietRemark,DietRef,FoodTroph,FoodSeTroph,FoodRemark,FoodRef,AddRems,AssociationRef,Parasitism,Solitary,Symbiosis,Symphorism,Commensalism,Mutualism,Epiphytic,Schooling,SchoolingFrequency,SchoolingLifestage,Shoaling,ShoalingFrequency,ShoalingLifestage,SchoolShoalRef,AssociationsWith,AssociationsRemarks,OutsideHost,OHRemarks,InsideHost,IHRemarks,SubstrateRef,Benthic,Sessile,Mobile,Demersal,Endofauna,Pelagic,Megabenthos,Macrobenthos,Meiobenthos,SoftBottom,Sand,Coarse,Fine,Level,Sloping,Silt,Mud,Ooze,Detritus,Organic,HardBottom,Rocky,Rubble,Gravel,SpecialHabitatRef,Macrophyte,BedsBivalve,BedsRock,SeaGrassBeds,BedsOthers,CoralReefs,ReefExclusive,DropOffs,ReefFlats,Lagoons,Burrows,Tunnels,Guyots,Crevices,Seamounts,ColdSeeps,HydrothermalVents,DeepWaterCorals,Vegetation,Leaves,Stems,Roots,Driftwood,OInverterbrates,OIRemarks,Verterbrates,VRemarks,Pilings,RicePaddies,BoatHulls,Corals,SoftCorals,OnPolyp,BetweenPolyps,HardCorals,OnExoskeleton,InterstitialSpaces,Circadian1,Circadian2,Circadian3,BioAspect1,BioAspect2,BioAspect3,RemarksCircadian,CircadianRef,CircadianAlsoRef,Entered,Dateentered,Modified,Datemodified,Expert,Datechecked,TS,MoTaDieuKienVi
3133,5376,5633,9497,13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,mainly animals (troph. 2.8 and up),9497,hunting macrofauna (predator),9497,NA,NA,4.05,0.67,NA,13497,3.9,0.67,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1995-07-03,653,2001-03-27,NA,NA,NA,
2729,5388,5647,1602,1602,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),1602,hunting macrofauna (predator),1602,NA,NA,NA,NA,NA,NA,4.17,0.71,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Found between rocks and corals of intertidal reef flats, also in shallow lagoon and seaward reefs to depths of at least 10 m (Ref. 9710, 58302).  Benthic (Ref. 58302).  Occasionally leaves the water and travels between tidal pools (Ref. 1602).  Feeds on fish and crabs, mainly on crustaceans (Ref. 1602).  Also Ref. 9137, 58534.  Number of strikes and time to locate a capture a prey did not differ significantly, whether feeding on small or large prey.  Prey manipulation and feeding involve behaviors such as orientation, 'M' (i.e., the eel moves in a general forward and/or reverse direction, possibly forming an ""M"" configuration), rotation, shaking, releasing and feeding when feeding on small prey; however, behaviors such as orientation, 'M,' rotation, knotting 1, knotting 2, probing, releasing and feeding define those which feed on large prey.  Manipulating and feeding on different sizes varies in terms of time involved; larger prey takes six times as long as small prey (Ref. 118229).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,NA,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-05-21,2495,2018-06-28,574,2001-05-24,NA,
2730,5389,5648,275,275,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),275,hunting macrofauna (predator),78108,3.47,0.398,3.48,0.589999973773956,Troph of juv./adults from 2 studies.,78108,3.55,0.59,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Inhabits reef flats, clear shallow lagoons, and seaward reefs (Ref. 9710).  Benthic (Ref. 58302).  Feeds mainly on small crustaceans during both day and night (Ref. 9710).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1997-03-25,1472,2018-02-21,NA,NA,NA,
9824,5390,5649,86942,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine (Ref. 86942).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472,2007-08-07,2762,2024-05-28,NA,NA,NA,
2731,5391,5650,6934,9710,-1,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),30573,hunting macrofauna (predator),30573,NA,NA,NA,NA,NA,NA,4.39,0.51,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Fiercely territorial.  Associated with <i>Labroides dimidiatus</i>, which feeds on its gill parasites (Ref. 129713).   Dwells in coral (Also Ref. 129713) and rocky reefs, in dark holes and deep caves.  Predator.  Reportedly has mutualistic associations with spiny lobsters.  Feeds on octopuses, finfishes and marine invertebrates (Ref. 9773).  Inhabits reef flats and outer reef slopes of continental reefs.  One of the two largest of Indo-Pacific morays.  Feeds on cephalopods and small fishes.",129713,0,0,0,0,0,-1,0,0,NA,NA,0,NA,NA,NA,"unspecified gill parasites; <i>Labroides dimidiatus</i> (Ref. 129713).  Spiny lobsters receive protection and act as bait while the species feeds on lobster predators, usually octopuses  (Ref. 9773).",NA,0,NA,0,NA,9773,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,129713,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,Corals.,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2000-11-10,2762,2024-01-25,574,2001-05-24,NA,
2732,5392,5651,1602,1602,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),3921,hunting macrofauna (predator),3921,NA,NA,NA,NA,NA,NA,4.16,0.72,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Inhabits a variety of zones ranging from reef flats and protected shorelines to seaward reefs. Along drop-offs (Ref. 48635).  Benthic (Ref. 58302).  Feeds on cephalopods (Ref. 30573), fishes, and crustaceans.  Most often appears on the reef after a fish has been speared during daylight.  The regularity and promptness of such appearances make it clear that <i>G. flavimarginatus</i> is especially sensitive to stimuli emanating from an injured or stressed fish (Ref. 13550). Carnivore (Ref.  57615).  Also in Ref. 9137, 58534.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,57615,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-05-21,309,2007-08-16,574,2001-05-24,NA,
2733,5393,5652,275,275,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),275,hunting macrofauna (predator),78108,3.61,0.652,3.69,0.680000007152557,Troph of juv./adults from 2 studies.,78108,3.53,0.61,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Occurs at reef flats and outer reef slopes to a depth of at least 20 m.  Unlikely to be encountered without the use of ichthyocide (Ref. 1602, 37816).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1997-04-07,1472,2008-08-13,NA,NA,NA,
2734,5394,5653,3921,3921,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),3921,hunting macrofauna (predator),2763,NA,NA,4.28,0.680000007152557,NA,2763,3.98,0.7,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Occur in coral-rich areas of lagoon and seaward reefs from depths of 1 m to at least 36 m.  Prefer very shallow depth and juveniles often in intertidal zones (Ref. 30404).  In subtropical regions (Ref. 9137); benthic (Ref. 58302).  Often seen hunting during low tide among partly exposed reefs (Ref. 48635).  Feed mainly on fishes, also on crustaceans, by day and probably also at night (Ref. 3921, 13550).  Caught with various nets (Ref. 30573).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1997-04-07,1472,2008-08-13,574,2001-05-24,NA,
2736,5396,5655,1602,1602,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),1602,hunting macrofauna (predator),1602,NA,NA,NA,NA,NA,NA,4.01,0.69,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Inhabits seaward reefs to depths of at least 30 m, in areas of clear water (Ref. 1602).  In coral reefs of the Indo-Pacific Region (Ref. 9137).  Feeds on fish, crabs and shrimps (Ref. 1602).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,9710,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-05-21,2,2015-04-13,574,2001-05-24,NA,
9831,5397,5656,58534,NA,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inhabits coral reefs (Ref. 58534).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472,2007-08-07,1472,2018-05-02,NA,NA,NA,
2737,5398,5657,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),275,hunting macrofauna (predator),275,4.2,0.528,4.22,0.740000009536743,Troph of juv./adults from 2 studies.,78108,4.5,0.8,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Occurs in inshore waters (Ref. 75154).  Lies mostly buried in the sand (Ref. 275).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,53568,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,41878,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1997-02-11,1472,2008-09-01,574,2001-05-29,NA,
2738,5399,5658,5578,5578,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,mainly animals (troph. 2.8 and up),5578,hunting macrofauna (predator),NA,NA,NA,NA,NA,NA,NA,3.77,0.45,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Found on the continental shelf (Ref. 75154).  Feeds on fish and invertebrates (Ref. 5578).  Inhabits shallow, sandy waters close to coral reefs and coastal lagoons.  Hides beneath sand patches in small caves or under reef ledges (Ref. 9773).  Observed to be demersal (Ref. 129713).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,58652,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,41878,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1999-09-22,2762,2023-12-11,574,2001-05-24,NA,
2739,5400,5659,31320,81259,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),31320,hunting macrofauna (predator),NA,NA,NA,NA,NA,NA,NA,3.48,0.46,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Inhabits the continental shelf area (Ref. 2334), but capable of entering coastal lagoons (Ref. 81259). Found on sand and coral rubble areas near reefs (Ref. 9840), often in caves.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,75154,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2000-03-03,675,2018-05-02,NA,NA,NA,
8266,5402,5661,2763,2763,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),2763,hunting macrofauna (predator),2763,NA,NA,NA,NA,NA,NA,4.2,0.73,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Occurs in inshore waters (Ref. 75154).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,53568,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2004-03-05,1472,2023-01-31,NA,NA,NA,
2741,5404,5663,2334,2334,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),1602,variable,1602,NA,NA,NA,NA,NA,NA,2.69,0.3,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Surface-dwelling omnivores (Also Ref. 9773).  Lives in coastal waters of high islands and continental shorelines (Ref. 1602); also inhabits coral reefs (Ref. 1937, 58534).  Present in seagrass beds at all life stages (Ref. 41878).  Feeds on fish, plants, and zooplankton (Refs. 1602, 127989, 9773).  Schooling species.  Epipelagic inshore (Ref. 127989).  Dwells in shallow waters, at the lee of coral reefs (Ref. 9773).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,127989,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58652,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-05-22,2762,2023-12-07,574,2001-05-29,NA,
8997,5406,5665,54301,54301,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),54301,hunting macrofauna (predator),54301,NA,NA,NA,NA,NA,NA,3.55,0.59,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Inhabits coral reefs (Ref. 58534).  Remain hidden in caves and crevices during daylight and emerge after sunset for nocturnal feeding.   Feeds mainly on crustaceans (Ref. 54301).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58652,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408,2005-06-17,309,2007-10-23,NA,NA,NA,
2744,5408,5667,2334,2334,-1,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),2334,hunting macrofauna (predator),2334,3.39,0.134,3.3,0.419999986886978,Troph of juv./adults from 3 studies.,13550,3.31,0.41,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Inhabits reef flats and seaward reefs to a depth of at least 37 m (in the Red Sea) (Ref 1602);   and shallow lagoons (Ref. 12419).  Benthopelagic in or near crevices and caves (Refs. 58302, 9773).  Mainly nocturnal (Also Ref. 9773).  Feeds mainly on plankton such as crab larvae (Ref. 12419).  Secretive, hovering under ledges and in caves (Ref. 37816).  Also Ref. 58534.  Demersal.  Forms small shoals when foraging.  Feeds on crab larvae, shrimp, mysids, polychaete worms, and small fishes.  Spawns on or close reefs, while juveniles are distributed by ocean currents (Ref. 9773).",NA,0,0,0,0,0,0,0,0,NA,NA,-1,sometimes,NA,9773,NA,NA,0,NA,0,NA,53568,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,53568,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-05-22,2762,2023-12-07,NA,NA,NA,
3141,5422,5682,12693,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,plants/detritus+animals (troph. 2.2-2.79),NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17,0.4,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Inhabits mainly the mainstream of large rivers (Ref. 10431), with sand or gravel substrates and abundant mollusks populations (Ref. 12693). Occurs in deep slow reaches (Ref. 37769). Feeds on aquatic plants, insects and shelled mollusks.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,2000-10-10,10,2002-08-07,NA,NA,NA,
3144,5425,5687,1602,1602,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),57615,variable,1602,3.24,NA,3.08,0.200000002980232,Troph of adults from 1 study.,55797,3.09999990463257,0.3797,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Solitary and slow moving. The species occurs in a wide range of habitats from estuaries and inner reef flats and lagoons to a depth of at least 50 m on outer reef slopes. It tends to be more common in sandy to rubble areas than in coral-rich areas. It feeds both during night and day on a wide range of marine organisms, including some algae (Ref. 11889). Omnivore (Ref. 57615).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,57615,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1992-04-27,1472,2007-10-18,NA,NA,NA,
3145,5427,5691,9497,9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),9497,hunting macrofauna (predator),9497,NA,NA,NA,NA,NA,NA,3.62,0.59,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1995-07-03,NA,1995-07-03,NA,NA,NA,
9322,5436,5701,12975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,plants/detritus+animals (troph. 2.2-2.79),117820,NA,NA,NA,NA,NA,NA,NA,NA,2.61,0.27,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Found in medium to large-sized rivers (Ref. 12975).  Kept in ponds or cages in open water.,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,2006-02-10,2495,2018-04-17,NA,NA,NA,
3148,5443,5708,6110,6110,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),6110,hunting macrofauna (predator),6110,3.59,NA,3.47,0.479999989271164,Troph of adults from 1 study.,55797,4.22,0.28,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Dwells in sandy substrates close to coral reefs.  Solitary but sometimes forms small shoals.  Feeds on small crustaceans and benthic invertebrates (Ref. 9773).  Known to enter lower reaches of rivers.  Forms small to moderately large aggregations at all sizes (Ref. 48636).  Present in seagrass beds at juvenile stage.,9773,0,-1,0,0,0,0,0,0,NA,NA,-1,NA,NA,9773,NA,NA,0,NA,0,NA,58652,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,58534,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1994-01-25,2762,2024-01-25,NA,NA,NA,
3149,5444,5709,26908,58472,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),26908,hunting macrofauna (predator),26908,4.26,0.66,4.13,0.66,Troph of juv./adults from 1 study.,26908,4.31,0.97,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Adults inhabit reef habitats to a depth of at least 128 m, except in heavy surge areas.  Also found in sandy bottoms adjacent to reef areas (Refs. 36710, 127989), either solitary or in schools (Refs. 9710, 127989).  Present in seagrass beds at all life stages (Refs. 41878, 9773).  Feed on small fishes, crustaceans (squids and shrimps) (Ref. 36327, 36710, 37816).  Mainly piscivorous but supplements its diet with squids and shrimps (Refs. 36327, 127989).  Carnivore (Refs. 57615, 9773).  Either free-swimming or in small schools.  Feeds on small fishes, blennies, moray eels and crustaceans (Ref. 9773).",NA,0,0,0,0,0,0,0,-1,NA,NA,0,NA,NA,9773,NA,NA,0,NA,0,NA,53568,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,57615,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1998-07-02,2762,2023-12-07,NA,NA,NA,
3150,5445,5710,9137,9137,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9137,hunting macrofauna (predator),9137,NA,NA,NA,NA,NA,NA,3.96,0.65,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Occurs inshore (Ref. 75154).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2001-07-17,1472,2008-12-10,NA,NA,NA,
3151,5446,5711,4859,1602,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,plants/detritus+animals (troph. 2.2-2.79),6110,variable,6110,2.93,0.183,3.04,0.11,Troph of juv./adults from 3 studies.,13550,3.18,0.43,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Occur in deeper lagoons and channels, and seaward reefs (Ref. 1602).  Occur singly or in pairs (Ref. 37816).  Common, omnivorous individuals that feed mainly on soft coral polyps (mainly on <i>Sarcophyton tracheliophorum</i> and <i>Litophyton viridis</i>), algae and zooplankton.  Feed on plants, benthic and planktonic invertebrates (Ref. 6110, 13550).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,53568,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,58534,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1992-11-23,1472,2008-03-13,711,2001-05-09,NA,
